invoice_id,customer_id,amount,issue_date,due_date,days_overdue,status
INV001548,CUST000596,222100.0,2026-02-23,2026-04-09,144,paid
INV001549,CUST005874,21800.0,2026-06-16,2026-07-16,46,overdue
INV001550,CUST004751,20000.0,2026-02-23,2026-04-24,129,overdue
INV001551,CUST003604,59700.0,2026-05-25,2026-06-24,68,overdue
INV001552,CUST006524,143600.0,2026-03-31,2026-04-30,123,paid
INV001553,CUST006204,53900.0,2026-03-06,2026-03-21,163,written_off
INV001554,CUST003987,51500.0,2026-03-30,2026-05-14,109,overdue
INV001555,CUST005036,5000.0,2026-04-17,2026-06-16,76,overdue
INV001556,CUST003408,52000.0,2026-03-22,2026-04-21,132,overdue
INV001557,CUST004166,98700.0,2026-04-05,2026-04-20,133,paid
INV001558,CUST008106,157200.0,2026-05-01,2026-05-16,107,overdue
INV001559,CUST005402,112500.0,2026-07-17,2026-08-16,15,overdue
INV001560,CUST005441,23700.0,2026-04-09,2026-05-09,114,written_off
INV001561,CUST001617,62400.0,2026-03-20,2026-04-19,134,overdue
INV001562,CUST001298,14000.0,2026-07-11,2026-08-25,6,written_off
INV001563,CUST006085,15000.0,2026-06-22,2026-08-21,10,overdue
INV001564,CUST003622,109100.0,2026-03-18,2026-04-02,151,overdue
INV001565,CUST005459,55800.0,2026-03-19,2026-05-03,120,written_off
INV001566,CUST008671,30200.0,2026-05-21,2026-06-20,72,overdue
INV001567,CUST006685,78700.0,2026-08-09,2026-09-08,-8,not_yet_due
INV001568,CUST008341,42200.0,2026-04-06,2026-05-06,117,written_off
INV001569,CUST000319,19500.0,2026-07-23,2026-08-22,9,overdue
INV001570,CUST008141,170300.0,2026-08-01,2026-08-31,0,overdue
INV001571,CUST001288,81900.0,2026-07-24,2026-08-08,23,overdue
INV001572,CUST009550,27300.0,2026-03-30,2026-05-14,109,written_off
INV001573,CUST005229,50800.0,2026-04-27,2026-05-27,96,overdue
INV001574,CUST001765,29300.0,2026-03-22,2026-05-21,102,overdue
INV001575,CUST009059,91000.0,2026-07-16,2026-07-31,31,overdue
INV001576,CUST006601,46200.0,2026-04-25,2026-06-09,83,paid
INV001577,CUST004776,38000.0,2026-06-12,2026-07-12,50,overdue
INV001578,CUST002803,17200.0,2026-06-02,2026-07-02,60,paid
INV001579,CUST008532,102500.0,2026-04-07,2026-05-07,116,overdue
INV001580,CUST008831,55000.0,2026-04-23,2026-05-08,115,paid
INV001581,CUST001370,7000.0,2026-05-18,2026-06-17,75,overdue
INV001582,CUST008697,17700.0,2026-04-04,2026-05-19,104,written_off
INV001583,CUST009290,55800.0,2026-05-11,2026-06-10,82,overdue
INV001584,CUST002022,29400.0,2026-03-24,2026-05-23,100,overdue
INV001585,CUST003316,73800.0,2026-04-09,2026-05-09,114,paid
INV001586,CUST003319,30200.0,2026-04-03,2026-05-03,120,overdue
INV001587,CUST001136,32400.0,2026-07-06,2026-08-20,11,overdue
INV001588,CUST001206,25100.0,2026-05-09,2026-06-23,69,overdue
INV001589,CUST004151,140100.0,2026-06-06,2026-07-06,56,overdue
INV001590,CUST005119,224900.0,2026-03-26,2026-04-25,128,overdue
INV001591,CUST004201,63400.0,2026-02-23,2026-04-24,129,paid
INV001592,CUST008906,73900.0,2026-07-21,2026-08-20,11,overdue
INV001593,CUST001463,31700.0,2026-06-05,2026-07-20,42,written_off
INV001594,CUST007292,141200.0,2026-07-16,2026-07-31,31,paid
INV001595,CUST002162,122900.0,2026-04-04,2026-04-19,134,overdue
INV001596,CUST009045,119200.0,2026-05-18,2026-06-02,90,overdue
INV001597,CUST000134,407100.0,2026-03-05,2026-04-04,149,overdue
INV001598,CUST006141,14100.0,2026-04-07,2026-04-22,131,written_off
INV001599,CUST001304,69600.0,2026-06-03,2026-06-18,74,paid
INV001600,CUST001653,54600.0,2026-08-08,2026-09-07,-7,not_yet_due
INV001601,CUST007730,26800.0,2026-05-12,2026-06-11,81,written_off
INV001602,CUST007233,22900.0,2026-06-21,2026-08-05,26,written_off
INV001603,CUST008562,68500.0,2026-06-26,2026-08-25,6,overdue
INV001604,CUST007192,88200.0,2026-07-21,2026-09-04,-4,not_yet_due
INV001605,CUST003686,59400.0,2026-05-24,2026-07-08,54,written_off
INV001606,CUST002283,233000.0,2026-04-24,2026-05-24,99,paid
INV001607,CUST001964,24300.0,2026-06-16,2026-07-01,61,written_off
INV001608,CUST001069,118400.0,2026-03-17,2026-04-16,137,paid
INV001609,CUST002129,13300.0,2026-04-23,2026-06-22,70,written_off
INV001610,CUST002815,189800.0,2026-02-21,2026-03-08,176,paid
INV001611,CUST005404,89600.0,2026-02-28,2026-03-30,154,overdue
INV001612,CUST002122,201100.0,2026-03-07,2026-04-06,147,paid
INV001613,CUST007782,81300.0,2026-06-26,2026-07-11,51,overdue
INV001614,CUST003916,61000.0,2026-03-01,2026-03-31,153,paid
INV001615,CUST004361,158200.0,2026-03-31,2026-04-30,123,paid
INV001616,CUST000852,6200.0,2026-03-09,2026-04-08,145,overdue
INV001617,CUST001360,8400.0,2026-02-14,2026-03-31,153,overdue
INV001618,CUST000454,74500.0,2026-08-09,2026-08-24,7,overdue
INV001619,CUST008300,120600.0,2026-05-03,2026-06-02,90,overdue
INV001620,CUST003781,28500.0,2026-06-28,2026-07-28,34,written_off
INV001621,CUST003981,41500.0,2026-03-09,2026-04-08,145,overdue
INV001622,CUST009663,118800.0,2026-06-20,2026-07-20,42,overdue
INV001623,CUST002606,25600.0,2026-03-20,2026-05-04,119,written_off
INV001624,CUST003943,23900.0,2026-04-20,2026-05-20,103,written_off
INV001625,CUST006159,191600.0,2026-07-29,2026-08-28,3,paid
INV001626,CUST004197,42500.0,2026-08-07,2026-10-06,-10,overdue
INV001627,CUST002385,234200.0,2026-07-11,2026-08-10,21,paid
INV001628,CUST001248,89700.0,2026-04-30,2026-05-15,108,overdue
INV001629,CUST002965,82100.0,2026-03-30,2026-04-14,139,overdue
INV001630,CUST001858,62000.0,2026-08-11,2026-09-10,-10,not_yet_due
INV001631,CUST003320,64300.0,2026-04-21,2026-06-05,87,paid
INV001632,CUST007384,188600.0,2026-03-19,2026-05-03,120,paid
INV001633,CUST007621,84800.0,2026-06-15,2026-07-15,47,paid
INV001634,CUST008675,5000.0,2026-07-22,2026-08-21,10,overdue
INV001635,CUST004292,82300.0,2026-06-03,2026-07-03,59,overdue
INV001636,CUST003050,16900.0,2026-07-28,2026-09-26,-10,not_yet_due
INV001637,CUST009989,137900.0,2026-07-20,2026-08-04,27,overdue
INV001638,CUST003362,37300.0,2026-04-11,2026-05-11,112,overdue
INV001639,CUST001734,203800.0,2026-02-25,2026-04-11,142,overdue
INV001640,CUST008610,42600.0,2026-04-22,2026-05-22,101,written_off
INV001641,CUST004793,239100.0,2026-03-22,2026-05-21,102,overdue
INV001642,CUST003735,12500.0,2026-03-21,2026-04-20,133,written_off
INV001643,CUST002579,52300.0,2026-05-22,2026-06-21,71,overdue
INV001644,CUST005761,42000.0,2026-04-08,2026-05-08,115,written_off
INV001645,CUST004672,51000.0,2026-05-12,2026-07-11,51,overdue
INV001646,CUST002993,68200.0,2026-03-28,2026-05-27,96,overdue
INV001647,CUST007933,123700.0,2026-05-04,2026-06-03,89,overdue
INV001648,CUST000123,24300.0,2026-04-18,2026-05-18,105,overdue
INV001649,CUST000095,81100.0,2026-06-05,2026-08-04,27,overdue
INV001650,CUST008602,226600.0,2026-02-25,2026-03-27,157,paid
INV001651,CUST008360,13600.0,2026-07-01,2026-07-31,31,written_off
INV001652,CUST009070,25800.0,2026-04-02,2026-06-01,91,overdue
INV001653,CUST002079,138600.0,2026-05-20,2026-07-19,43,overdue
INV001654,CUST006648,89100.0,2026-05-27,2026-06-26,66,overdue
INV001655,CUST005038,40900.0,2026-08-06,2026-09-05,-5,written_off
INV001656,CUST009854,10500.0,2026-05-12,2026-06-26,66,written_off
INV001657,CUST004551,84200.0,2026-03-21,2026-04-20,133,paid
INV001658,CUST006082,36400.0,2026-05-07,2026-06-21,71,overdue
INV001659,CUST004731,27700.0,2026-05-29,2026-07-13,49,overdue
INV001660,CUST007050,92100.0,2026-04-06,2026-05-06,117,overdue
INV001661,CUST001091,40400.0,2026-04-04,2026-05-04,119,overdue
INV001662,CUST005588,54800.0,2026-04-01,2026-04-16,137,overdue
INV001663,CUST003025,56000.0,2026-06-30,2026-08-14,17,overdue
INV001664,CUST005242,97300.0,2026-06-18,2026-07-18,44,paid
INV001665,CUST007931,26200.0,2026-08-03,2026-09-02,-2,not_yet_due
INV001666,CUST001052,28100.0,2026-04-27,2026-05-27,96,written_off
INV001667,CUST004679,64700.0,2026-06-06,2026-07-06,56,overdue
INV001668,CUST006622,82900.0,2026-07-10,2026-08-09,22,overdue
INV001669,CUST000718,9500.0,2026-08-08,2026-09-07,-7,written_off
INV001670,CUST006139,31500.0,2026-04-02,2026-05-02,121,overdue
INV001671,CUST009220,14100.0,2026-05-08,2026-07-07,55,written_off
INV001672,CUST003570,78100.0,2026-08-07,2026-09-21,-10,not_yet_due
INV001673,CUST006612,62200.0,2026-04-05,2026-06-04,88,overdue
INV001674,CUST000129,31100.0,2026-06-01,2026-07-01,61,written_off
INV001675,CUST008440,39300.0,2026-04-30,2026-05-30,93,overdue
INV001676,CUST001267,18500.0,2026-06-05,2026-06-20,72,written_off
INV001677,CUST005315,146400.0,2026-07-09,2026-08-23,8,overdue
INV001678,CUST009004,39500.0,2026-07-23,2026-09-06,-6,not_yet_due
INV001679,CUST004466,12900.0,2026-04-08,2026-05-08,115,overdue
INV001680,CUST009567,62200.0,2026-07-14,2026-08-13,18,overdue
INV001681,CUST004156,107200.0,2026-06-03,2026-06-18,74,overdue
INV001682,CUST002033,104100.0,2026-03-16,2026-03-31,153,paid
INV001683,CUST009579,22700.0,2026-05-20,2026-06-04,88,written_off
INV001684,CUST001164,7300.0,2026-07-10,2026-08-24,7,overdue
INV001685,CUST004012,9200.0,2026-07-11,2026-08-10,21,written_off
INV001686,CUST006740,141500.0,2026-04-07,2026-05-07,116,overdue
INV001687,CUST008654,15700.0,2026-06-15,2026-07-15,47,overdue
INV001688,CUST004074,25300.0,2026-07-07,2026-08-06,25,written_off
INV001689,CUST005477,36100.0,2026-05-13,2026-05-28,95,overdue
INV001690,CUST004673,231800.0,2026-07-15,2026-08-29,2,overdue
INV001691,CUST000313,136000.0,2026-03-01,2026-03-16,168,overdue
INV001692,CUST003063,96400.0,2026-08-01,2026-08-16,15,overdue
INV001693,CUST001393,26900.0,2026-05-07,2026-05-22,101,written_off
INV001694,CUST007563,7200.0,2026-03-06,2026-04-05,148,overdue
INV001695,CUST007202,118100.0,2026-02-13,2026-03-15,169,paid
INV001696,CUST003868,27700.0,2026-08-03,2026-10-02,-10,not_yet_due
INV001697,CUST006263,245700.0,2026-07-21,2026-09-04,-4,not_yet_due
INV001698,CUST002250,127800.0,2026-03-19,2026-04-18,135,overdue
INV001699,CUST008932,297100.0,2026-05-29,2026-07-28,34,overdue
INV001700,CUST006973,67500.0,2026-03-05,2026-03-20,164,overdue
INV001701,CUST003668,32200.0,2026-06-11,2026-07-11,51,written_off
INV001702,CUST009135,93600.0,2026-02-15,2026-03-17,167,paid
INV001703,CUST000475,187600.0,2026-06-25,2026-07-25,37,paid
INV001704,CUST002118,34500.0,2026-03-13,2026-04-12,141,overdue
INV001705,CUST004595,91800.0,2026-05-03,2026-07-02,60,overdue
INV001706,CUST009297,32700.0,2026-03-13,2026-04-27,126,overdue
INV001707,CUST008977,89300.0,2026-06-04,2026-07-04,58,overdue
INV001708,CUST001473,46400.0,2026-02-17,2026-03-04,180,written_off
INV001709,CUST007398,5600.0,2026-07-08,2026-08-07,24,paid
INV001710,CUST006091,23000.0,2026-04-06,2026-04-21,132,overdue
INV001711,CUST005176,64800.0,2026-03-15,2026-03-30,154,overdue
INV001712,CUST006445,169200.0,2026-04-30,2026-05-30,93,overdue
INV001713,CUST002023,6600.0,2026-07-06,2026-08-20,11,paid
INV001714,CUST003804,63800.0,2026-06-18,2026-08-17,14,written_off
INV001715,CUST003691,101400.0,2026-07-21,2026-08-20,11,paid
INV001716,CUST009495,14300.0,2026-03-16,2026-04-15,138,overdue
INV001717,CUST003416,89800.0,2026-07-18,2026-08-02,29,overdue
INV001718,CUST002587,18300.0,2026-02-18,2026-03-05,179,overdue
INV001719,CUST004465,19500.0,2026-06-24,2026-08-23,8,overdue
INV001720,CUST002259,68900.0,2026-07-02,2026-07-17,45,overdue
INV001721,CUST003026,23700.0,2026-04-14,2026-05-14,109,written_off
INV001722,CUST004422,25900.0,2026-06-09,2026-06-24,68,written_off
INV001723,CUST001484,191000.0,2026-08-09,2026-09-23,-10,not_yet_due
INV001724,CUST006591,45600.0,2026-04-01,2026-05-31,92,overdue
INV001725,CUST004188,20100.0,2026-07-08,2026-07-23,39,written_off
INV001726,CUST007893,17700.0,2026-07-16,2026-07-31,31,written_off
INV001727,CUST002050,68900.0,2026-08-04,2026-09-03,-3,not_yet_due
INV001728,CUST003549,49700.0,2026-03-10,2026-03-25,159,written_off
INV001729,CUST002792,167200.0,2026-07-23,2026-08-22,9,overdue
INV001730,CUST002113,45100.0,2026-06-11,2026-08-10,21,overdue
INV001731,CUST001486,168500.0,2026-03-22,2026-05-21,102,paid
INV001732,CUST001318,92900.0,2026-07-15,2026-09-13,-10,not_yet_due
INV001733,CUST009262,12400.0,2026-03-25,2026-04-24,129,written_off
INV001734,CUST000940,22600.0,2026-07-30,2026-08-29,2,written_off
INV001735,CUST001606,159900.0,2026-05-16,2026-06-15,77,overdue
INV001736,CUST000127,31500.0,2026-02-24,2026-03-26,158,overdue
INV001737,CUST003071,41800.0,2026-05-20,2026-07-04,58,overdue
INV001738,CUST001184,12600.0,2026-04-24,2026-05-09,114,written_off
INV001739,CUST007490,222100.0,2026-06-27,2026-08-26,5,overdue
INV001740,CUST007553,212700.0,2026-03-11,2026-04-25,128,paid
INV001741,CUST002919,153700.0,2026-05-29,2026-06-13,79,paid
INV001742,CUST006939,75600.0,2026-03-07,2026-04-06,147,paid
INV001743,CUST005340,283000.0,2026-02-20,2026-03-07,177,overdue
INV001744,CUST001781,21000.0,2026-03-15,2026-04-14,139,overdue
INV001745,CUST006931,168200.0,2026-05-29,2026-06-28,64,overdue
INV001746,CUST000155,17000.0,2026-06-03,2026-06-18,74,written_off
INV001747,CUST007052,37800.0,2026-04-17,2026-06-16,76,paid
INV001748,CUST009937,38100.0,2026-07-30,2026-09-28,-10,not_yet_due
INV001749,CUST007874,34400.0,2026-06-15,2026-07-15,47,overdue
INV001750,CUST000553,35700.0,2026-07-22,2026-09-05,-5,written_off
INV001751,CUST004710,97400.0,2026-03-11,2026-03-26,158,overdue
INV001752,CUST004988,51000.0,2026-03-15,2026-04-29,124,written_off
INV001753,CUST001837,200000.0,2026-03-07,2026-05-06,117,paid
INV001754,CUST000192,152400.0,2026-08-05,2026-09-04,-4,not_yet_due
INV001755,CUST006299,98100.0,2026-03-20,2026-04-04,149,overdue
INV001756,CUST008160,28400.0,2026-05-09,2026-06-08,84,paid
INV001757,CUST003253,102900.0,2026-06-25,2026-08-09,22,overdue
INV001758,CUST001185,11100.0,2026-06-22,2026-08-21,10,written_off
INV001759,CUST001116,86300.0,2026-03-26,2026-04-10,143,paid
INV001760,CUST002205,166600.0,2026-04-19,2026-06-18,74,overdue
INV001761,CUST006345,78400.0,2026-07-04,2026-08-18,13,overdue
INV001762,CUST000793,22800.0,2026-05-26,2026-06-25,67,overdue
INV001763,CUST001895,10900.0,2026-02-22,2026-03-09,175,paid
INV001764,CUST005107,52100.0,2026-07-27,2026-08-11,20,overdue
INV001765,CUST003532,71400.0,2026-05-31,2026-06-15,77,overdue
INV001766,CUST004106,23900.0,2026-08-11,2026-09-25,-10,written_off
INV001767,CUST008246,30600.0,2026-07-31,2026-08-30,1,written_off
INV001768,CUST003601,162400.0,2026-03-16,2026-04-15,138,overdue
INV001769,CUST003015,84100.0,2026-03-18,2026-05-17,106,overdue
INV001770,CUST003361,77500.0,2026-04-02,2026-04-17,136,paid
INV001771,CUST003802,156400.0,2026-07-04,2026-07-19,43,overdue
INV001772,CUST009150,37100.0,2026-06-01,2026-06-16,76,overdue
INV001773,CUST003747,140500.0,2026-04-22,2026-05-22,101,paid
INV001774,CUST009479,107900.0,2026-06-13,2026-07-28,34,overdue
INV001775,CUST008923,20700.0,2026-04-16,2026-05-01,122,overdue
INV001776,CUST005326,34100.0,2026-06-14,2026-07-14,48,overdue
INV001777,CUST006696,24900.0,2026-06-01,2026-07-31,31,overdue
INV001778,CUST009855,16100.0,2026-05-05,2026-07-04,58,written_off
INV001779,CUST008615,17600.0,2026-03-17,2026-04-01,152,overdue
INV001780,CUST002038,38700.0,2026-06-24,2026-07-24,38,overdue
INV001781,CUST002550,93500.0,2026-04-20,2026-06-19,73,overdue
INV001782,CUST007232,94300.0,2026-08-08,2026-09-22,-10,not_yet_due
INV001783,CUST004750,27700.0,2026-06-14,2026-07-29,33,written_off
INV001784,CUST003218,200000.0,2026-06-30,2026-07-30,32,overdue
INV001785,CUST007906,47100.0,2026-04-24,2026-06-08,84,overdue
INV001786,CUST004011,161200.0,2026-04-20,2026-05-05,118,overdue
INV001787,CUST009341,101100.0,2026-07-03,2026-08-02,29,paid
INV001788,CUST004759,139500.0,2026-03-08,2026-04-07,146,overdue
INV001789,CUST006812,120700.0,2026-07-24,2026-08-23,8,paid
INV001790,CUST006120,66900.0,2026-02-28,2026-04-29,124,paid
INV001791,CUST003528,14900.0,2026-07-29,2026-08-28,3,overdue
INV001792,CUST007810,69500.0,2026-06-18,2026-08-02,29,overdue
INV001793,CUST005163,47600.0,2026-02-21,2026-03-23,161,written_off
INV001794,CUST001575,36400.0,2026-03-27,2026-04-11,142,overdue
INV001795,CUST006792,43100.0,2026-03-10,2026-03-25,159,paid
INV001796,CUST002327,195500.0,2026-08-11,2026-09-10,-10,not_yet_due
INV001797,CUST009322,109800.0,2026-07-22,2026-09-05,-5,not_yet_due
INV001798,CUST000556,57200.0,2026-08-05,2026-09-19,-10,not_yet_due
INV001799,CUST005476,23500.0,2026-06-06,2026-07-06,56,overdue
INV001800,CUST009087,104100.0,2026-07-24,2026-08-23,8,paid
INV001801,CUST009323,58800.0,2026-07-23,2026-09-06,-6,written_off
INV001802,CUST006596,15000.0,2026-06-05,2026-07-05,57,paid
INV001803,CUST008250,25400.0,2026-05-16,2026-07-15,47,paid
INV001804,CUST006379,36400.0,2026-03-10,2026-05-09,114,paid
INV001805,CUST004489,79600.0,2026-06-25,2026-07-10,52,overdue
INV001806,CUST006619,162500.0,2026-04-21,2026-06-05,87,paid
INV001807,CUST003220,83700.0,2026-04-04,2026-06-03,89,paid
INV001808,CUST009843,27900.0,2026-07-12,2026-08-26,5,written_off
INV001809,CUST004494,32000.0,2026-04-28,2026-05-28,95,overdue
INV001810,CUST004532,108300.0,2026-05-17,2026-06-16,76,overdue
INV001811,CUST009665,281500.0,2026-07-13,2026-09-11,-10,not_yet_due
INV001812,CUST003267,34200.0,2026-07-15,2026-09-13,-10,written_off
INV001813,CUST005457,47300.0,2026-03-02,2026-04-01,152,written_off
INV001814,CUST002925,55000.0,2026-05-20,2026-07-04,58,overdue
INV001815,CUST007385,7900.0,2026-06-24,2026-07-24,38,overdue
INV001816,CUST008757,26200.0,2026-06-13,2026-07-13,49,paid
INV001817,CUST001721,95800.0,2026-04-12,2026-05-12,111,paid
INV001818,CUST004559,92700.0,2026-07-27,2026-08-26,5,overdue
INV001819,CUST001081,5000.0,2026-05-13,2026-06-12,80,overdue
INV001820,CUST006983,31800.0,2026-04-06,2026-05-21,102,paid
INV001821,CUST009546,126600.0,2026-05-21,2026-06-20,72,paid
INV001822,CUST003757,194000.0,2026-05-15,2026-06-14,78,paid
INV001823,CUST008784,37000.0,2026-05-16,2026-06-15,77,overdue
INV001824,CUST002264,7400.0,2026-04-18,2026-06-17,75,overdue
INV001825,CUST002725,20900.0,2026-06-06,2026-06-21,71,overdue
INV001826,CUST001390,176200.0,2026-05-12,2026-07-11,51,overdue
INV001827,CUST009171,39000.0,2026-07-24,2026-08-23,8,written_off
INV001828,CUST001987,17300.0,2026-07-15,2026-08-14,17,overdue
INV001829,CUST000946,7200.0,2026-07-15,2026-07-30,32,paid
INV001830,CUST009199,176000.0,2026-06-27,2026-07-27,35,overdue
INV001831,CUST009446,192200.0,2026-06-27,2026-07-27,35,overdue
INV001832,CUST000464,183800.0,2026-06-10,2026-07-10,52,paid
INV001833,CUST007098,65900.0,2026-03-01,2026-03-16,168,overdue
INV001834,CUST008760,18500.0,2026-06-30,2026-07-30,32,overdue
INV001835,CUST008241,54900.0,2026-05-31,2026-07-30,32,overdue
INV001836,CUST008333,28000.0,2026-05-22,2026-06-21,71,written_off
INV001837,CUST001368,42500.0,2026-07-15,2026-08-14,17,overdue
INV001838,CUST006063,25000.0,2026-04-17,2026-06-16,76,overdue
INV001839,CUST008395,57900.0,2026-03-03,2026-04-02,151,paid
INV001840,CUST005320,70200.0,2026-07-20,2026-08-04,27,overdue
INV001841,CUST009170,85100.0,2026-07-31,2026-09-29,-10,not_yet_due
INV001842,CUST000436,134400.0,2026-07-28,2026-08-12,19,paid
INV001843,CUST007771,121400.0,2026-07-06,2026-08-20,11,overdue
INV001844,CUST001671,42700.0,2026-07-21,2026-08-05,26,overdue
INV001845,CUST004414,30200.0,2026-06-06,2026-07-06,56,overdue
INV001846,CUST007013,22300.0,2026-06-12,2026-08-11,20,overdue
INV001847,CUST009869,19600.0,2026-07-17,2026-08-16,15,written_off
INV001848,CUST001054,47900.0,2026-02-18,2026-03-20,164,written_off
INV001849,CUST002932,198900.0,2026-07-17,2026-09-15,-10,not_yet_due
INV001850,CUST008067,29500.0,2026-04-08,2026-04-23,130,written_off
INV001851,CUST007707,17400.0,2026-08-01,2026-08-16,15,written_off
INV001852,CUST002986,100500.0,2026-06-11,2026-08-10,21,paid
INV001853,CUST000193,29000.0,2026-03-20,2026-05-04,119,written_off
INV001854,CUST000330,108600.0,2026-03-30,2026-05-29,94,overdue
INV001855,CUST004936,17600.0,2026-04-17,2026-05-17,106,written_off
INV001856,CUST000016,104300.0,2026-04-12,2026-04-27,126,overdue
INV001857,CUST006394,32600.0,2026-05-21,2026-06-05,87,written_off
INV001858,CUST001567,40300.0,2026-03-15,2026-04-29,124,overdue
INV001859,CUST008323,99200.0,2026-06-02,2026-07-17,45,overdue
INV001860,CUST007062,53700.0,2026-07-07,2026-08-06,25,overdue
INV001861,CUST009344,15600.0,2026-07-19,2026-09-17,-10,not_yet_due
INV001862,CUST001157,78500.0,2026-03-24,2026-05-23,100,overdue
INV001863,CUST006672,375300.0,2026-06-21,2026-07-21,41,overdue
INV001864,CUST004467,44300.0,2026-06-04,2026-07-04,58,written_off
INV001865,CUST009931,67400.0,2026-06-09,2026-06-24,68,overdue
INV001866,CUST005696,102000.0,2026-04-29,2026-06-28,64,paid
INV001867,CUST009621,16900.0,2026-03-01,2026-04-15,138,written_off
INV001868,CUST008046,57800.0,2026-03-30,2026-04-29,124,paid
INV001869,CUST003929,82200.0,2026-08-11,2026-09-25,-10,written_off
INV001870,CUST002350,139200.0,2026-03-03,2026-04-02,151,paid
INV001871,CUST000723,206600.0,2026-06-18,2026-08-02,29,paid
INV001872,CUST003964,67000.0,2026-06-11,2026-07-26,36,paid
INV001873,CUST001810,18100.0,2026-07-04,2026-08-03,28,written_off
INV001874,CUST005607,34600.0,2026-04-24,2026-05-24,99,overdue
INV001875,CUST001517,27000.0,2026-08-04,2026-09-03,-3,written_off
INV001876,CUST004251,96900.0,2026-02-13,2026-03-15,169,paid
INV001877,CUST002172,373300.0,2026-05-23,2026-06-22,70,overdue
INV001878,CUST000763,177200.0,2026-03-06,2026-04-20,133,overdue
INV001879,CUST000953,79400.0,2026-06-25,2026-07-25,37,overdue
INV001880,CUST000771,20500.0,2026-06-28,2026-07-28,34,overdue
INV001881,CUST001301,31300.0,2026-03-10,2026-04-09,144,paid
INV001882,CUST003745,7900.0,2026-02-14,2026-03-16,168,overdue
INV001883,CUST001624,5100.0,2026-07-13,2026-08-12,19,overdue
INV001884,CUST000778,38500.0,2026-05-06,2026-07-05,57,written_off
INV001885,CUST008580,29800.0,2026-04-06,2026-04-21,132,written_off
INV001886,CUST008656,65600.0,2026-04-25,2026-05-25,98,overdue
INV001887,CUST001019,136600.0,2026-04-24,2026-06-23,69,paid
INV001888,CUST000075,61900.0,2026-02-22,2026-04-23,130,paid
INV001889,CUST002131,48300.0,2026-07-18,2026-08-17,14,paid
INV001890,CUST009832,30300.0,2026-05-14,2026-06-13,79,overdue
INV001891,CUST009360,66500.0,2026-03-11,2026-04-10,143,paid
INV001892,CUST009936,155300.0,2026-07-06,2026-07-21,41,paid
INV001893,CUST002346,109100.0,2026-06-28,2026-08-12,19,paid
INV001894,CUST005016,66400.0,2026-05-03,2026-06-02,90,overdue
INV001895,CUST000240,14300.0,2026-02-13,2026-03-15,169,overdue
INV001896,CUST002373,46000.0,2026-08-05,2026-09-04,-4,not_yet_due
INV001897,CUST006523,274600.0,2026-05-10,2026-06-09,83,overdue
INV001898,CUST006527,56100.0,2026-08-07,2026-09-06,-6,not_yet_due
INV001899,CUST008782,20200.0,2026-06-28,2026-07-28,34,written_off
INV001900,CUST002863,88800.0,2026-04-07,2026-05-07,116,paid
INV001901,CUST002891,26200.0,2026-04-25,2026-06-09,83,written_off
INV001902,CUST009525,39300.0,2026-02-28,2026-03-30,154,overdue
INV001903,CUST003215,27000.0,2026-03-06,2026-04-05,148,written_off
INV001904,CUST007331,19500.0,2026-05-05,2026-06-04,88,overdue
INV001905,CUST003005,45800.0,2026-05-23,2026-07-07,55,written_off
INV001906,CUST000975,35500.0,2026-03-29,2026-04-28,125,paid
INV001907,CUST007867,57200.0,2026-03-27,2026-05-26,97,overdue
INV001908,CUST006398,63000.0,2026-02-17,2026-03-04,180,written_off
INV001909,CUST004717,37600.0,2026-04-04,2026-04-19,134,overdue
INV001910,CUST005517,16900.0,2026-03-02,2026-04-01,152,overdue
INV001911,CUST004598,5800.0,2026-05-09,2026-07-08,54,written_off
INV001912,CUST009770,14000.0,2026-05-23,2026-07-22,40,overdue
INV001913,CUST000033,64500.0,2026-04-12,2026-05-12,111,overdue
INV001914,CUST004986,169400.0,2026-03-07,2026-04-06,147,paid
INV001915,CUST009437,65400.0,2026-03-14,2026-05-13,110,overdue
INV001916,CUST007267,197200.0,2026-04-20,2026-06-04,88,overdue
INV001917,CUST004232,112400.0,2026-07-09,2026-09-07,-7,not_yet_due
INV001918,CUST001450,32900.0,2026-07-29,2026-08-13,18,overdue
INV001919,CUST004048,226100.0,2026-05-30,2026-06-29,63,overdue
INV001920,CUST003351,275900.0,2026-03-22,2026-05-06,117,overdue
INV001921,CUST005491,107200.0,2026-03-29,2026-05-28,95,overdue
INV001922,CUST009951,97700.0,2026-06-23,2026-07-23,39,paid
INV001923,CUST008701,185200.0,2026-06-08,2026-07-08,54,paid
INV001924,CUST009759,120300.0,2026-06-05,2026-07-05,57,overdue
INV001925,CUST000681,115900.0,2026-04-24,2026-05-24,99,paid
INV001926,CUST002898,71700.0,2026-03-28,2026-04-27,126,overdue
INV001927,CUST003221,75900.0,2026-07-26,2026-08-25,6,overdue
INV001928,CUST005602,107200.0,2026-06-11,2026-07-26,36,paid
INV001929,CUST002714,7500.0,2026-03-09,2026-04-23,130,written_off
INV001930,CUST008542,260800.0,2026-03-16,2026-04-15,138,overdue
INV001931,CUST001183,7000.0,2026-05-08,2026-05-23,100,overdue
INV001932,CUST006665,76200.0,2026-08-07,2026-09-06,-6,not_yet_due
INV001933,CUST001530,242600.0,2026-05-15,2026-05-30,93,overdue
INV001934,CUST005175,7400.0,2026-07-17,2026-08-01,30,written_off
