negotiation_id,customer_id,invoice_amount,offer_amount,offer_discount_pct,days_to_payment,customer_score,true_accept_probability,accepted
NEG001547,CUST007580,24100.0,22200.0,8,0,0.704,0.811,1
NEG001548,CUST009489,8700.0,7700.0,12,15,0.758,0.931,1
NEG001549,CUST007571,10100.0,9600.0,5,15,0.748,0.827,1
NEG001550,CUST001552,14300.0,12600.0,12,30,0.748,0.951,1
NEG001551,CUST004799,31000.0,25400.0,18,15,0.796,0.971,1
NEG001552,CUST001016,11500.0,10100.0,12,30,0.326,0.872,1
NEG001553,CUST000620,74800.0,65800.0,12,0,0.873,0.912,1
NEG001554,CUST002868,15200.0,13400.0,12,0,0.708,0.887,1
NEG001555,CUST007261,12000.0,10600.0,12,45,0.713,0.964,1
NEG001556,CUST007942,5000.0,4100.0,18,15,0.577,0.954,1
NEG001557,CUST006514,21400.0,17500.0,18,7,0.634,0.949,1
NEG001558,CUST006069,38500.0,38500.0,0,15,0.791,0.709,1
NEG001559,CUST007010,17500.0,14400.0,18,0,0.794,0.958,1
NEG001560,CUST000133,5000.0,4400.0,12,0,0.741,0.897,1
NEG001561,CUST006131,31400.0,29800.0,5,15,0.72,0.81,1
NEG001562,CUST008109,12100.0,10600.0,12,15,0.718,0.924,1
NEG001563,CUST005584,9500.0,8700.0,8,30,0.787,0.924,0
NEG001564,CUST002852,15600.0,15600.0,0,45,0.75,0.838,1
NEG001565,CUST001109,14900.0,13700.0,8,0,0.791,0.845,1
NEG001566,CUST009372,34000.0,31300.0,8,15,0.473,0.779,1
NEG001567,CUST001255,23500.0,23000.0,2,0,0.226,0.354,0
NEG001568,CUST008973,11100.0,11100.0,0,30,0.67,0.741,1
NEG001569,CUST002599,9200.0,8500.0,8,30,0.784,0.924,1
NEG001570,CUST004887,27100.0,24900.0,8,45,0.213,0.806,1
NEG001571,CUST009626,16800.0,13800.0,18,0,0.805,0.96,1
NEG001572,CUST006141,32300.0,32300.0,0,15,0.306,0.424,0
NEG001573,CUST009026,11000.0,10400.0,5,30,0.721,0.87,1
NEG001574,CUST002515,79800.0,70200.0,12,7,0.777,0.907,1
NEG001575,CUST009158,19500.0,18500.0,5,0,0.309,0.512,0
NEG001576,CUST000308,10200.0,8400.0,18,15,0.786,0.972,1
NEG001577,CUST002123,98600.0,80900.0,18,15,0.754,0.963,0
NEG001578,CUST002355,7200.0,6800.0,5,7,0.796,0.815,1
NEG001579,CUST009090,7100.0,5300.0,25,0,0.753,0.98,1
NEG001580,CUST000531,29300.0,27000.0,8,45,0.742,0.939,1
NEG001581,CUST000792,20200.0,16600.0,18,0,0.697,0.947,1
NEG001582,CUST005566,95600.0,88000.0,8,15,0.824,0.88,1
NEG001583,CUST009608,9700.0,9200.0,5,15,0.802,0.846,1
NEG001584,CUST005761,62600.0,59500.0,5,15,0.404,0.643,1
NEG001585,CUST005339,10200.0,10200.0,0,15,0.793,0.723,0
NEG001586,CUST005703,213400.0,160000.0,25,45,0.833,0.98,1
NEG001587,CUST006094,12500.0,11900.0,5,15,0.725,0.818,1
NEG001588,CUST000901,8000.0,6600.0,18,7,0.737,0.961,0
NEG001589,CUST008451,10700.0,10700.0,0,7,0.805,0.685,1
NEG001590,CUST000412,16100.0,15800.0,2,30,0.803,0.84,0
NEG001591,CUST006047,17900.0,17000.0,5,0,0.713,0.743,1
NEG001592,CUST001005,16900.0,12700.0,25,45,0.687,0.98,1
NEG001593,CUST006993,19200.0,18200.0,5,0,0.727,0.749,0
NEG001594,CUST003215,11400.0,10500.0,8,7,0.294,0.657,1
NEG001595,CUST008968,107400.0,107400.0,0,0,0.751,0.558,0
NEG001596,CUST003300,86000.0,70500.0,18,15,0.827,0.97,1
NEG001597,CUST005010,11600.0,11600.0,0,7,0.634,0.585,1
NEG001598,CUST002524,5900.0,5900.0,0,30,0.798,0.799,1
NEG001599,CUST000337,30600.0,29100.0,5,7,0.358,0.582,0
NEG001600,CUST006372,110200.0,97000.0,12,15,0.848,0.931,1
NEG001601,CUST008430,5000.0,4800.0,5,15,0.791,0.844,1
NEG001602,CUST004764,16700.0,15900.0,5,7,0.747,0.792,1
NEG001603,CUST008365,16200.0,14900.0,8,0,0.758,0.833,1
NEG001604,CUST009642,9800.0,9800.0,0,0,0.235,0.303,1
NEG001605,CUST002908,22800.0,22800.0,0,7,0.698,0.618,0
NEG001606,CUST000402,17500.0,17500.0,0,15,0.658,0.647,1
NEG001607,CUST000181,16900.0,14900.0,12,7,0.679,0.898,1
NEG001608,CUST009260,10800.0,9500.0,12,0,0.677,0.88,1
NEG001609,CUST002616,30600.0,30000.0,2,30,0.708,0.8,1
NEG001610,CUST002098,5000.0,4600.0,8,7,0.729,0.852,1
NEG001611,CUST008195,14700.0,12900.0,12,0,0.798,0.908,1
NEG001612,CUST003661,45100.0,42800.0,5,7,0.826,0.813,0
NEG001613,CUST006259,9800.0,9600.0,2,30,0.784,0.836,1
NEG001614,CUST005404,10600.0,10100.0,5,7,0.337,0.581,0
NEG001615,CUST007907,10000.0,8800.0,12,45,0.795,0.97,1
NEG001616,CUST000485,66300.0,61000.0,8,15,0.882,0.901,1
NEG001617,CUST007739,21300.0,17500.0,18,30,0.171,0.915,1
NEG001618,CUST009668,11500.0,10900.0,5,30,0.714,0.867,1
NEG001619,CUST005420,19000.0,19000.0,0,7,0.655,0.594,1
NEG001620,CUST001266,20400.0,20400.0,0,30,0.759,0.778,0
NEG001621,CUST008547,14000.0,14000.0,0,7,0.572,0.546,1
NEG001622,CUST006153,12800.0,11800.0,8,45,0.793,0.948,1
NEG001623,CUST004623,10400.0,8500.0,18,30,0.681,0.975,1
NEG001624,CUST009372,5100.0,4800.0,5,15,0.473,0.709,0
NEG001625,CUST005774,13400.0,12700.0,5,45,0.659,0.895,1
NEG001626,CUST008077,70200.0,68800.0,2,45,0.869,0.891,1
NEG001627,CUST008185,52300.0,52300.0,0,15,0.68,0.642,1
NEG001628,CUST004849,8700.0,8000.0,8,0,0.443,0.698,1
NEG001629,CUST005793,16000.0,13100.0,18,30,0.367,0.946,1
NEG001630,CUST002586,18400.0,17500.0,5,0,0.737,0.754,0
NEG001631,CUST008139,5000.0,4800.0,5,7,0.79,0.813,1
NEG001632,CUST008623,21300.0,19600.0,8,30,0.264,0.762,1
NEG001633,CUST005690,14500.0,14200.0,2,0,0.666,0.627,1
NEG001634,CUST001684,67600.0,64200.0,5,0,0.839,0.78,1
NEG001635,CUST008677,12700.0,11200.0,12,45,0.75,0.967,1
NEG001636,CUST008608,9300.0,8800.0,5,7,0.612,0.734,1
NEG001637,CUST006007,19200.0,19200.0,0,30,0.699,0.751,0
NEG001638,CUST005715,13000.0,12400.0,5,7,0.32,0.569,0
NEG001639,CUST004403,51200.0,48600.0,5,0,0.875,0.801,1
NEG001640,CUST008145,10600.0,9300.0,12,7,0.731,0.91,1
NEG001641,CUST005971,39400.0,29600.0,25,7,0.706,0.98,1
NEG001642,CUST001269,12900.0,12900.0,0,0,0.799,0.639,0
NEG001643,CUST006649,68300.0,68300.0,0,0,0.806,0.613,1
NEG001644,CUST004645,12700.0,12100.0,5,0,0.71,0.744,1
NEG001645,CUST003054,7900.0,7500.0,5,0,0.676,0.73,0
NEG001646,CUST001532,21100.0,15800.0,25,45,0.385,0.98,1
NEG001647,CUST007150,18200.0,18200.0,0,0,0.699,0.576,1
NEG001648,CUST001069,74000.0,68100.0,8,7,0.768,0.844,1
NEG001649,CUST005997,19900.0,16300.0,18,15,0.751,0.968,1
NEG001650,CUST007164,35000.0,30800.0,12,0,0.724,0.887,1
NEG001651,CUST008900,45500.0,43200.0,5,30,0.376,0.723,1
NEG001652,CUST009781,18200.0,14900.0,18,45,0.298,0.957,1
NEG001653,CUST008715,58500.0,58500.0,0,15,0.866,0.737,0
NEG001654,CUST000590,61200.0,60000.0,2,15,0.897,0.801,1
NEG001655,CUST007895,18800.0,16500.0,12,0,0.712,0.887,1
NEG001656,CUST008788,10100.0,9900.0,2,0,0.75,0.677,1
NEG001657,CUST003111,86000.0,75700.0,12,0,0.786,0.891,1
NEG001658,CUST001495,21700.0,17800.0,18,30,0.709,0.976,1
NEG001659,CUST000718,18400.0,18400.0,0,0,0.338,0.355,1
NEG001660,CUST003771,9700.0,8000.0,18,0,0.75,0.955,1
NEG001661,CUST007563,23600.0,17700.0,25,30,0.319,0.977,1
NEG001662,CUST005043,43800.0,41600.0,5,30,0.804,0.884,1
NEG001663,CUST001146,21900.0,20800.0,5,15,0.845,0.856,1
NEG001664,CUST000047,13000.0,11400.0,12,15,0.715,0.923,1
NEG001665,CUST009289,12300.0,10800.0,12,15,0.718,0.924,1
NEG001666,CUST008975,20900.0,19900.0,5,30,0.712,0.864,1
NEG001667,CUST006163,18400.0,16900.0,8,45,0.777,0.946,1
NEG001668,CUST001852,12100.0,10600.0,12,7,0.743,0.913,1
NEG001669,CUST006666,5000.0,4400.0,12,30,0.736,0.951,1
NEG001670,CUST003098,17100.0,15000.0,12,30,0.649,0.938,1
NEG001671,CUST008497,13900.0,13900.0,0,0,0.464,0.433,1
NEG001672,CUST008914,5900.0,5400.0,8,0,0.796,0.849,0
NEG001673,CUST006889,24300.0,23100.0,5,0,0.794,0.777,1
NEG001674,CUST008179,12900.0,12300.0,5,30,0.738,0.874,1
NEG001675,CUST003213,16600.0,16300.0,2,15,0.622,0.691,1
NEG001676,CUST003921,127500.0,127500.0,0,15,0.783,0.661,1
NEG001677,CUST003000,22400.0,22000.0,2,7,0.297,0.442,1
NEG001678,CUST006848,67200.0,50400.0,25,30,0.741,0.98,1
NEG001679,CUST000221,28100.0,25900.0,8,30,0.828,0.928,1
NEG001680,CUST004731,77300.0,71100.0,8,7,0.844,0.867,0
NEG001681,CUST002170,17200.0,15800.0,8,0,0.666,0.799,1
NEG001682,CUST009061,38100.0,37300.0,2,0,0.803,0.692,1
NEG001683,CUST001865,15200.0,14400.0,5,0,0.795,0.781,1
NEG001684,CUST004073,34200.0,32500.0,5,0,0.704,0.732,1
NEG001685,CUST001509,100700.0,92600.0,8,30,0.771,0.905,1
NEG001686,CUST003889,5000.0,3800.0,25,0,0.722,0.98,1
NEG001687,CUST006884,10500.0,10500.0,0,0,0.802,0.641,0
NEG001688,CUST001323,123500.0,108700.0,12,0,0.846,0.897,1
NEG001689,CUST004611,8000.0,7600.0,5,0,0.752,0.765,1
NEG001690,CUST006789,23800.0,21900.0,8,15,0.752,0.878,1
NEG001691,CUST007072,57500.0,50600.0,12,30,0.729,0.944,1
NEG001692,CUST003575,10900.0,10000.0,8,0,0.781,0.843,1
NEG001693,CUST009338,5200.0,5100.0,2,7,0.671,0.677,1
NEG001694,CUST001539,5000.0,3800.0,25,30,0.808,0.98,1
NEG001695,CUST002781,45600.0,44700.0,2,0,0.392,0.441,1
NEG001696,CUST006351,11000.0,11000.0,0,30,0.699,0.754,1
NEG001697,CUST000115,15400.0,14200.0,8,7,0.441,0.732,0
NEG001698,CUST003793,26900.0,26900.0,0,7,0.831,0.691,1
NEG001699,CUST002082,27400.0,25200.0,8,0,0.747,0.826,1
NEG001700,CUST008191,13200.0,12500.0,5,7,0.685,0.767,1
NEG001701,CUST006010,12200.0,12200.0,0,30,0.684,0.747,0
NEG001702,CUST009858,21400.0,21000.0,2,0,0.673,0.628,0
NEG001703,CUST008453,6600.0,6300.0,5,0,0.344,0.541,0
NEG001704,CUST007127,143500.0,140600.0,2,7,0.809,0.684,1
NEG001705,CUST001937,11800.0,11200.0,5,15,0.802,0.845,1
NEG001706,CUST000328,9200.0,8700.0,5,0,0.714,0.747,1
NEG001707,CUST008705,11900.0,11700.0,2,45,0.73,0.868,1
NEG001708,CUST004491,25400.0,25400.0,0,0,0.732,0.592,1
NEG001709,CUST002482,41200.0,30900.0,25,30,0.75,0.98,1
NEG001710,CUST008017,33800.0,25400.0,25,15,0.754,0.98,1
NEG001711,CUST007190,53800.0,47300.0,12,7,0.659,0.885,1
NEG001712,CUST005221,11000.0,11000.0,0,15,0.363,0.471,0
NEG001713,CUST003846,12200.0,12000.0,2,7,0.716,0.698,1
NEG001714,CUST009123,12800.0,11300.0,12,30,0.67,0.941,1
NEG001715,CUST003729,25500.0,22400.0,12,15,0.795,0.935,1
NEG001716,CUST006924,12500.0,12200.0,2,7,0.727,0.703,1
NEG001717,CUST005639,56500.0,56500.0,0,15,0.847,0.729,1
NEG001718,CUST001179,23200.0,22700.0,2,7,0.71,0.689,0
NEG001719,CUST006682,11000.0,9000.0,18,0,0.557,0.928,1
NEG001720,CUST009629,6900.0,6100.0,12,7,0.698,0.904,0
NEG001721,CUST002569,34200.0,31500.0,8,15,0.604,0.83,1
NEG001722,CUST002138,5200.0,4900.0,5,0,0.671,0.728,0
NEG001723,CUST002722,7800.0,7800.0,0,15,0.79,0.723,1
NEG001724,CUST000787,5000.0,3800.0,25,7,0.551,0.977,1
NEG001725,CUST008696,5000.0,4100.0,18,30,0.633,0.972,1
NEG001726,CUST007564,28400.0,23300.0,18,30,0.725,0.977,1
NEG001727,CUST003778,42700.0,40600.0,5,7,0.832,0.816,1
NEG001728,CUST009477,22800.0,20100.0,12,15,0.802,0.936,1
NEG001729,CUST004936,18100.0,15900.0,12,15,0.355,0.828,1
NEG001730,CUST005899,8100.0,8100.0,0,0,0.797,0.64,0
NEG001731,CUST008772,20500.0,16800.0,18,0,0.798,0.959,1
NEG001732,CUST005892,9600.0,7200.0,25,15,0.618,0.98,1
NEG001733,CUST005691,18000.0,17100.0,5,30,0.798,0.888,1
NEG001734,CUST009606,19700.0,14800.0,25,0,0.631,0.977,1
NEG001735,CUST008108,23200.0,22700.0,2,7,0.792,0.731,1
NEG001736,CUST008789,29700.0,22300.0,25,7,0.828,0.98,1
NEG001737,CUST005798,11400.0,10000.0,12,15,0.751,0.93,1
NEG001738,CUST002329,16100.0,12100.0,25,45,0.749,0.98,1
NEG001739,CUST008678,8000.0,7000.0,12,0,0.748,0.898,1
NEG001740,CUST000382,16600.0,16600.0,0,15,0.71,0.677,1
NEG001741,CUST006455,11300.0,10700.0,5,15,0.675,0.799,1
NEG001742,CUST002292,8600.0,7600.0,12,15,0.608,0.903,1
NEG001743,CUST004896,34300.0,34300.0,0,15,0.747,0.688,0
NEG001744,CUST006092,11600.0,11400.0,2,0,0.364,0.443,1
NEG001745,CUST003936,40900.0,37600.0,8,0,0.79,0.837,1
NEG001746,CUST001263,55400.0,55400.0,0,0,0.742,0.582,1
NEG001747,CUST000528,5000.0,4800.0,5,0,0.661,0.724,1
NEG001748,CUST003761,11300.0,10700.0,5,15,0.746,0.826,1
NEG001749,CUST000928,22300.0,20500.0,8,7,0.654,0.821,0
NEG001750,CUST005947,171300.0,162700.0,5,45,0.838,0.903,1
NEG001751,CUST009286,12600.0,12600.0,0,0,0.309,0.342,1
NEG001752,CUST001701,8700.0,8700.0,0,0,0.785,0.633,0
NEG001753,CUST000148,10200.0,9700.0,5,0,0.719,0.749,1
NEG001754,CUST001739,32000.0,30400.0,5,15,0.712,0.807,0
NEG001755,CUST001820,8800.0,8100.0,8,7,0.67,0.831,1
NEG001756,CUST001016,13900.0,13900.0,0,45,0.326,0.642,1
NEG001757,CUST002882,25800.0,22700.0,12,30,0.311,0.864,1
NEG001758,CUST000805,19700.0,19300.0,2,0,0.34,0.424,0
NEG001759,CUST000828,21600.0,19900.0,8,0,0.807,0.848,0
NEG001760,CUST007690,19500.0,19500.0,0,15,0.748,0.696,1
NEG001761,CUST009089,11600.0,11400.0,2,0,0.632,0.609,0
NEG001762,CUST004133,6600.0,6600.0,0,7,0.792,0.679,1
NEG001763,CUST008464,8700.0,8300.0,5,0,0.79,0.782,1
NEG001764,CUST002168,49000.0,43100.0,12,15,0.778,0.928,1
NEG001765,CUST002328,25800.0,23700.0,8,7,0.352,0.681,0
NEG001766,CUST009548,27800.0,24500.0,12,15,0.748,0.927,1
NEG001767,CUST008952,12500.0,12200.0,2,7,0.721,0.701,0
NEG001768,CUST009968,26500.0,26000.0,2,0,0.797,0.694,1
NEG001769,CUST004617,14000.0,13300.0,5,0,0.346,0.538,1
NEG001770,CUST000281,75200.0,69200.0,8,30,0.826,0.92,1
NEG001771,CUST005760,62400.0,51200.0,18,15,0.919,0.977,1
NEG001772,CUST008901,41300.0,41300.0,0,30,0.32,0.527,1
NEG001773,CUST002756,10900.0,10000.0,8,0,0.79,0.846,0
NEG001774,CUST001220,70000.0,52500.0,25,30,0.822,0.98,1
NEG001775,CUST000284,135800.0,135800.0,0,15,0.797,0.665,1
NEG001776,CUST006012,5000.0,4800.0,5,15,0.796,0.845,1
NEG001777,CUST009155,40400.0,37200.0,8,30,0.704,0.902,1
NEG001778,CUST004875,23800.0,22600.0,5,0,0.799,0.78,1
NEG001779,CUST007346,41900.0,31400.0,25,7,0.688,0.98,1
NEG001780,CUST008055,20400.0,16700.0,18,45,0.637,0.98,1
NEG001781,CUST004615,55100.0,48500.0,12,7,0.743,0.905,1
NEG001782,CUST001040,19400.0,17100.0,12,7,0.343,0.791,0
NEG001783,CUST001506,15300.0,14500.0,5,0,0.797,0.782,0
NEG001784,CUST002109,206600.0,169400.0,18,15,0.785,0.956,1
NEG001785,CUST004215,6800.0,6700.0,2,0,0.73,0.668,1
NEG001786,CUST000562,21700.0,20000.0,8,15,0.761,0.881,1
NEG001787,CUST003197,8800.0,8100.0,8,15,0.645,0.851,0
NEG001788,CUST008574,7700.0,7100.0,8,0,0.743,0.831,0
NEG001789,CUST004268,5000.0,4600.0,8,0,0.702,0.817,0
NEG001790,CUST009271,36900.0,36200.0,2,30,0.887,0.861,1
NEG001791,CUST001324,27300.0,27300.0,0,0,0.672,0.554,0
NEG001792,CUST005746,50100.0,46100.0,8,0,0.789,0.834,1
NEG001793,CUST005725,8900.0,8200.0,8,0,0.794,0.848,0
NEG001794,CUST003486,20100.0,18500.0,8,0,0.668,0.798,1
NEG001795,CUST001850,30300.0,30300.0,0,15,0.801,0.718,0
NEG001796,CUST005444,11600.0,11600.0,0,7,0.634,0.586,0
NEG001797,CUST008441,27500.0,22600.0,18,30,0.797,0.98,1
NEG001798,CUST009048,19600.0,17200.0,12,7,0.685,0.899,1
NEG001799,CUST009644,30200.0,28700.0,5,7,0.391,0.603,1
NEG001800,CUST008467,30400.0,22800.0,25,0,0.752,0.98,1
NEG001801,CUST005834,12200.0,9200.0,25,15,0.728,0.98,1
NEG001802,CUST004140,9300.0,7600.0,18,45,0.674,0.98,1
NEG001803,CUST003641,15700.0,11800.0,25,15,0.758,0.98,1
NEG001804,CUST003143,17700.0,16300.0,8,7,0.747,0.854,1
NEG001805,CUST001668,58500.0,55600.0,5,7,0.751,0.778,1
NEG001806,CUST007323,27200.0,23900.0,12,15,0.748,0.927,1
NEG001807,CUST005090,70300.0,61900.0,12,0,0.747,0.885,0
NEG001808,CUST002451,5200.0,5200.0,0,45,0.627,0.795,1
NEG001809,CUST002069,66600.0,66600.0,0,0,0.812,0.618,0
NEG001810,CUST009539,11100.0,9100.0,18,0,0.803,0.96,1
NEG001811,CUST003575,100300.0,82200.0,18,15,0.781,0.965,1
NEG001812,CUST005479,31800.0,30200.0,5,7,0.691,0.762,1
NEG001813,CUST000409,16000.0,14700.0,8,30,0.419,0.827,1
NEG001814,CUST001810,13800.0,12700.0,8,15,0.358,0.734,1
NEG001815,CUST007458,18600.0,16400.0,12,30,0.71,0.946,1
NEG001816,CUST008293,15400.0,13600.0,12,15,0.793,0.936,1
NEG001817,CUST009836,24500.0,23300.0,5,30,0.934,0.917,1
NEG001818,CUST009943,16200.0,15400.0,5,0,0.8,0.783,1
NEG001819,CUST000163,209200.0,205000.0,2,0,0.865,0.641,1
NEG001820,CUST007596,7800.0,7800.0,0,15,0.727,0.69,1
NEG001821,CUST006426,194600.0,194600.0,0,0,0.845,0.568,0
NEG001822,CUST004873,13700.0,12600.0,8,7,0.707,0.842,1
NEG001823,CUST001710,57900.0,43400.0,25,0,0.74,0.98,1
NEG001824,CUST005554,6800.0,5100.0,25,45,0.263,0.98,1
NEG001825,CUST002415,5200.0,5200.0,0,7,0.8,0.685,1
NEG001826,CUST000477,29800.0,28300.0,5,30,0.726,0.866,1
NEG001827,CUST002490,31900.0,28100.0,12,45,0.746,0.965,1
NEG001828,CUST005894,17600.0,15500.0,12,7,0.633,0.887,1
NEG001829,CUST002363,20100.0,17700.0,12,30,0.801,0.956,1
NEG001830,CUST000572,13500.0,12800.0,5,15,0.801,0.845,0
NEG001831,CUST006171,8100.0,8100.0,0,7,0.722,0.64,0
NEG001832,CUST008097,119000.0,113000.0,5,15,0.814,0.815,1
NEG001833,CUST009100,9200.0,9200.0,0,30,0.797,0.798,1
NEG001834,CUST003998,43100.0,37900.0,12,7,0.747,0.908,1
NEG001835,CUST006270,124600.0,102200.0,18,7,0.834,0.96,0
NEG001836,CUST009782,19100.0,16800.0,12,7,0.557,0.866,1
NEG001837,CUST002882,11100.0,10200.0,8,30,0.311,0.787,1
NEG001838,CUST008906,87000.0,71300.0,18,45,0.782,0.98,1
NEG001839,CUST008565,20300.0,18700.0,8,15,0.745,0.877,1
NEG001840,CUST005014,20700.0,19700.0,5,30,0.749,0.875,1
NEG001841,CUST004843,82100.0,72200.0,12,0,0.774,0.889,1
NEG001842,CUST005635,16800.0,15500.0,8,30,0.374,0.81,1
NEG001843,CUST003089,8200.0,7500.0,8,7,0.797,0.871,1
NEG001844,CUST000634,5500.0,4800.0,12,7,0.751,0.915,1
NEG001845,CUST007649,44000.0,43100.0,2,15,0.767,0.752,0
NEG001846,CUST002998,11900.0,11300.0,5,15,0.773,0.835,0
NEG001847,CUST000950,49400.0,49400.0,0,45,0.793,0.842,1
NEG001848,CUST003291,5600.0,4900.0,12,0,0.749,0.899,1
NEG001849,CUST001288,74000.0,70300.0,5,7,0.754,0.773,1
NEG001850,CUST005690,5000.0,4400.0,12,45,0.666,0.96,1
NEG001851,CUST003798,38800.0,38000.0,2,7,0.749,0.702,1
NEG001852,CUST005334,21200.0,18700.0,12,45,0.36,0.915,1
NEG001853,CUST008966,6000.0,5500.0,8,7,0.313,0.67,1
NEG001854,CUST002738,9200.0,7500.0,18,15,0.746,0.969,1
NEG001855,CUST003719,19500.0,17200.0,12,0,0.637,0.867,1
NEG001856,CUST003590,154700.0,126900.0,18,0,0.687,0.928,1
NEG001857,CUST005547,26900.0,26400.0,2,15,0.718,0.735,0
NEG001858,CUST001044,31400.0,29800.0,5,30,0.795,0.885,1
NEG001859,CUST000146,126800.0,111600.0,12,7,0.713,0.882,1
NEG001860,CUST006825,6900.0,6800.0,2,30,0.666,0.792,0
NEG001861,CUST002281,19900.0,19900.0,0,30,0.554,0.677,0
NEG001862,CUST003616,26700.0,23500.0,12,7,0.669,0.894,1
NEG001863,CUST006115,5000.0,4100.0,18,0,0.702,0.95,1
NEG001864,CUST000012,17500.0,17200.0,2,15,0.744,0.752,1
NEG001865,CUST009997,114300.0,114300.0,0,0,0.823,0.599,0
NEG001866,CUST001123,14700.0,13500.0,8,7,0.688,0.836,1
NEG001867,CUST005042,21300.0,18700.0,12,30,0.33,0.87,1
NEG001868,CUST008125,16800.0,16000.0,5,7,0.668,0.757,0
NEG001869,CUST009278,22400.0,20600.0,8,0,0.856,0.863,1
NEG001870,CUST002102,23900.0,17900.0,25,30,0.162,0.966,0
NEG001871,CUST002711,14000.0,14000.0,0,30,0.609,0.709,1
NEG001872,CUST008089,5000.0,5000.0,0,0,0.61,0.528,0
NEG001873,CUST006502,123300.0,117100.0,5,30,0.78,0.857,1
NEG001874,CUST007266,197400.0,181600.0,8,45,0.855,0.934,1
NEG001875,CUST009769,7200.0,5900.0,18,7,0.582,0.944,1
NEG001876,CUST007083,5000.0,4800.0,5,15,0.73,0.823,1
NEG001877,CUST000469,7700.0,6800.0,12,15,0.34,0.826,0
NEG001878,CUST002911,16400.0,15600.0,5,15,0.751,0.827,1
NEG001879,CUST003174,16200.0,14300.0,12,15,0.729,0.925,1
NEG001880,CUST000259,74800.0,73300.0,2,30,0.852,0.839,1
NEG001881,CUST006751,29600.0,28100.0,5,15,0.837,0.852,1
NEG001882,CUST004383,141800.0,116300.0,18,0,0.87,0.955,1
NEG001883,CUST001689,41600.0,38300.0,8,0,0.744,0.82,1
NEG001884,CUST002470,104700.0,102600.0,2,15,0.848,0.764,1
NEG001885,CUST003993,26100.0,24800.0,5,0,0.409,0.571,1
NEG001886,CUST009523,37400.0,32900.0,12,15,0.914,0.949,1
NEG001887,CUST000344,18800.0,17300.0,8,45,0.801,0.948,1
NEG001888,CUST003394,17400.0,13000.0,25,15,0.905,0.98,1
NEG001889,CUST006637,18800.0,18400.0,2,15,0.269,0.48,0
NEG001890,CUST004748,23600.0,23600.0,0,0,0.744,0.6,1
NEG001891,CUST008996,12700.0,12100.0,5,30,0.797,0.889,1
NEG001892,CUST003119,39600.0,34800.0,12,0,0.753,0.893,1
NEG001893,CUST004297,27900.0,26500.0,5,7,0.718,0.775,0
NEG001894,CUST001312,5000.0,4400.0,12,7,0.795,0.924,0
NEG001895,CUST005656,72000.0,59000.0,18,0,0.879,0.962,1
NEG001896,CUST005966,55000.0,50600.0,8,0,0.722,0.807,1
NEG001897,CUST009096,21200.0,18700.0,12,7,0.785,0.919,1
NEG001898,CUST002573,11400.0,10500.0,8,15,0.803,0.894,1
NEG001899,CUST008111,60700.0,59500.0,2,30,0.819,0.832,0
NEG001900,CUST003650,5000.0,4600.0,8,7,0.796,0.872,1
NEG001901,CUST005875,5000.0,4800.0,5,7,0.453,0.652,1
NEG001902,CUST006624,20100.0,17700.0,12,15,0.709,0.921,1
NEG001903,CUST002845,273000.0,251200.0,8,45,0.838,0.919,1
NEG001904,CUST004336,80100.0,78500.0,2,0,0.862,0.703,1
NEG001905,CUST001289,15700.0,13800.0,12,15,0.698,0.92,1
NEG001906,CUST009532,54100.0,54100.0,0,0,0.727,0.574,0
NEG001907,CUST008883,5100.0,5000.0,2,15,0.685,0.729,1
NEG001908,CUST002859,16600.0,12400.0,25,0,0.745,0.98,1
NEG001909,CUST000422,13800.0,11300.0,18,45,0.814,0.98,1
NEG001910,CUST001592,86000.0,84300.0,2,0,0.817,0.676,1
NEG001911,CUST004675,10800.0,10800.0,0,30,0.693,0.752,1
NEG001912,CUST002735,20100.0,17700.0,12,7,0.779,0.918,1
NEG001913,CUST009963,13200.0,12100.0,8,15,0.348,0.73,1
NEG001914,CUST008576,5000.0,4800.0,5,30,0.624,0.842,1
NEG001915,CUST001450,16100.0,14200.0,12,15,0.714,0.922,1
NEG001916,CUST000765,17700.0,13300.0,25,30,0.625,0.98,1
NEG001917,CUST000508,35500.0,29100.0,18,0,0.674,0.942,1
NEG001918,CUST005595,9600.0,9600.0,0,15,0.634,0.637,0
NEG001919,CUST006615,21400.0,21400.0,0,0,0.794,0.631,1
NEG001920,CUST006242,5000.0,5000.0,0,0,0.263,0.32,0
NEG001921,CUST006400,19500.0,19500.0,0,15,0.767,0.706,0
NEG001922,CUST001775,38000.0,38000.0,0,7,0.742,0.636,1
NEG001923,CUST002347,21800.0,20100.0,8,30,0.787,0.922,1
NEG001924,CUST001665,20600.0,20600.0,0,0,0.734,0.596,0
NEG001925,CUST006631,17300.0,14200.0,18,7,0.748,0.961,1
NEG001926,CUST003490,24400.0,21500.0,12,30,0.741,0.949,0
NEG001927,CUST006294,51000.0,50000.0,2,30,0.733,0.803,0
NEG001928,CUST007978,20400.0,20400.0,0,30,0.741,0.77,0
NEG001929,CUST001580,8300.0,7300.0,12,30,0.685,0.944,1
NEG001930,CUST004784,13600.0,12900.0,5,0,0.752,0.763,1
NEG001931,CUST000433,18800.0,15400.0,18,0,0.693,0.947,1
NEG001932,CUST000745,15900.0,15100.0,5,30,0.747,0.876,0
NEG001933,CUST004354,65000.0,59800.0,8,45,0.874,0.952,1
